,snap_date,id_hash,days,home_region,tourists_region,city,gender,age,mou,mou_out,dou,interests,top_service,volume_sum,dl_volume_sum,ul_volume_sum
169,2022.07.01,18a3924f6d85ef589d073ba9ba915fe1,2,52,33,Меленки,1,35,96.11,54.565002,13966.531,"[Фильмы и сериалы, ТВ, Доставка еды и продуктов, Билеты, отели, путевки, Музыка, Голосовые звонки , Афиша и билетные сервисы, Продуктовые сети, Навигация, Книги, электронная литература, Программное обеспечение, Банки, Передача и хранение данных]",[kinopoisk],6.5358816E8,5.9973075E8,5.3857392E7
170,2022.07.01,5e117694eb460ac59058d3aa63b29d4e,3,52,33,Меленки,1,31,1780.975,864.70996,45935.938,"[Навигация, Поисковые системы, Email-клиенты, Афиша и билетные сервисы, Маркетплейсы, Банки, Видеоконтент, Государственный информационный портал, Видеоигры и игровые сервисы, Такси, Социальные сети]",[vkontakte],7.3086694E9,6.9067412E9,4.01928096E8
171,2022.08.01,d28f1bb79b20ec30c95f2eac8e4cdc96,1,52,33,Меленки,1,54,62.089996,39.007496,559.2511,[Навигация],[dns],5.8294608E7,4.2214928E7,1.6079682E7
172,2022.08.01,5c12ddda2e878027c00b1db97ac2e8d6,12,62,33,Меленки,3,47,95.0775,49.787502,670.43524,"[Маркетплейсы, Продуктовые сети]",[youtube],5.1257264E7,4.22864E7,8970870.0
173,2022.08.01,49656f8d7d98589492a348312140184a,18,52,33,Меленки,1,43,64.575,45.745,428.3559,"[Государственный информационный портал, Ремонт и обслуживание авто, Маркетплейсы, Видеоконтент, Покупка авто, Социальные сети, Технический трафик, Сайты знакомств, Банки, Голосовые звонки , Поисковые системы, Видеоигры и игровые сервисы, Навигация]",[existing],2.91958E7,2.619946E7,2996344.0
174,2022.08.01,3431833c8665d757209c7405553d398e,18,52,33,Меленки,1,65,417.655,258.475,,,,,,
175,2022.08.01,8537816e4fededa6b12d844a4b1f753d,10,62,33,Меленки,3,35,331.6775,306.63498,3042.658,"[Гороскопы, Программное обеспечение, Туроператоры]",[dns],4141945.5,2819246.8,1322701.8
176,2022.08.01,26fff1e54a0a28e87cc3b4b9624c4e9d,22,52,33,Меленки,1,40,337.85498,134.015,25520.725,"[Денежные переводы, платежи, Покупка авто, Видеоконтент, Программное обеспечение, Мобильная связь и интернет, Технический трафик, Видеоигры и игровые сервисы, Билеты, отели, путевки, Банки, Одежда и обувь, Навигация, Поисковые системы, Государственный информационный портал, Такси]",[whatsapp],2.05515968E9,1.96655168E9,8.8607952E7
177,2022.08.01,7cdbbe384d575fe666e098dcd3373f3f,6,52,33,Меленки,1,43,210.56001,138.32,1827.0779,,[dns],1.60882803E9,1.51201459E9,9.6813424E7
178,2022.08.01,85ea9730242aebc9c19aeb6a8968d831,1,52,33,Меленки,1,32,217.80501,44.59,6335.7554,"[Сайты знакомств, Покупка техники и электроники, Банки, Навигация, Автозапчасти,автотовары, Социальные сети, Маркетплейсы]",[existing],,,
179,2022.08.01,d7f80ba8107bd41e3bcbbcab2b1b3330,2,77,33,Меленки,2,34,680.1375,461.10748,67124.72,"[Музыка, Книги, электронная литература, Доставка еды и продуктов, Маркетплейсы, Аптеки и оптики, Зоомагазин, Денежные переводы, платежи, Кафе и рестораны, Поисковые системы, Билеты, отели, путевки, Продуктовые сети, Навигация, Кулинария и рецепты, Программное обеспечение, Фильмы и сериалы, ТВ, Покупка техники и электроники, Туроператоры, Передача и хранение данных, Детские товары]",[itunes],4.7567078E9,4.5002701E9,2.56437984E8
180,2022.08.01,bedaf612e4af00a6d2a6cc0502f90284,3,77,33,Меленки,1,44,444.78,176.8725,5893.1895,"[Мобильная связь и интернет, Развлекательный контент, Навигация, Денежные переводы, платежи, Новости и СМИ, Государственный информационный портал]",[yandex],1.22303128E8,9.6946624E7,2.5356506E7
181,2022.07.01,68153e4ae6d83c34021701e161b0b988,7,52,33,Меленки,3,122,45.780003,27.002502,867.16565,[Активный отдых],[whatsapp],2.105273E7,1.4715483E7,6337250.0
182,2022.07.01,5dc7fc5c9cb43b7c899836fef8c9122e,6,52,33,Меленки,2,32,200.51501,64.59251,1753.1031,"[Топливо, Навигация]",[dns],2.09070304E8,1.499636E8,5.91067E7
183,2022.08.01,8b4bfeaac57089154cbf939e9060ac2f,7,52,33,Меленки,1,33,904.365,482.10748,1070.7509,,[kinopoisk],2.1528912E7,1.5232216E7,6296700.0
184,2022.08.01,2404cf0764a68832bc9d1ced69c43dd0,1,68,33,Меленки,2,40,6.6325006,6.387501,3.2012703,[Одежда и обувь],[whatsapp],1.82186816E8,1.73334864E8,8851953.0
185,2022.08.01,c175d96529e64a9902ff38e3ec102d8a,15,78,33,Меленки,2,55,972.64996,520.065,609.30865,"[Денежные переводы, платежи, Аптеки и оптики]",[vkontakte],7.7403859E8,7.4086758E8,3.3171E7
186,2022.07.01,2281e48e1819dce2f285d346a7a5084c,2,63,33,Меленки,3,0,,,310.0043,"[Активный отдых, Навигация, Фильмы и сериалы, ТВ]",[yandex],2.80069344E8,1.55728496E8,1.2434084E8
187,2022.07.01,3788ad42a88f0d05b1f99a9a4eaeb8d4,6,58,33,Меленки,1,37,379.12003,189.94499,11130.423,"[Фильмы и сериалы, ТВ]",[whatsapp],1.87148992E8,1.21224016E8,6.5924976E7
188,2022.08.01,c4fb8fb0109aa9de0a6031333f35b6e0,1,61,33,Меленки,1,41,446.25,262.6575,29949.521,"[Навигация, Маркетплейсы, Сайты знакомств, Покупка техники и электроники, Денежные переводы, платежи, Аптеки и оптики, Социальные сети, Мессенджеры и чаты, Голосовые звонки , Мобильная связь и интернет, Видеоконтент]",[existing],2.0273858E7,1.5014809E7,5259052.0
189,2022.08.01,8efe2b8f46f8e0c241db58c026e6e8f7,1,52,33,Меленки,2,44,942.84753,534.1875,3574.3508,"[Развлекательный контент, Кафе и рестораны, Навигация, Фильмы и сериалы, ТВ, Поисковые системы, Покупка техники и электроники, Банки, Сайты знакомств, Видеоигры и игровые сервисы, Государственный информационный портал, Технический трафик, Денежные переводы, платежи, Программное обеспечение, Автозапчасти,автотовары, Голосовые звонки , Мобильная связь и интернет]",[kinopoisk],1.3733056E8,1.27410656E8,9919904.0
190,2022.08.01,297fcf591ca98332261fc503f402fc25,14,52,33,Меленки,1,38,764.75,602.2275,10063.393,"[Программное обеспечение, Покупка техники и электроники, Авиакомпании, Развлекательный контент]",[kinopoisk],,,
191,2022.08.01,96181426dbd742d35d2dcb028dc6e056,11,77,33,Меленки,3,0,4.5499997,4.5499997,61.408592,[Навигация],[generic],2.48969104E8,2.1338248E8,3.5586624E7
192,2022.08.01,1b391e80de36997a35e125722053cb21,2,77,33,Меленки,1,54,3.7275,,11.972462,,[genericcloud],1.79276976E8,1.48333232E8,3.0943754E7
193,2022.08.01,37a814992623f1a0a7074f48673b80fc,7,62,33,Меленки,2,32,26.739998,3.255,237.37589,[Сайты знакомств],[google],2.5953344E8,2.16111936E8,4.3421508E7
194,2022.08.01,64d887d718cfc59b066907fd1e525b62,13,52,33,Меленки,2,46,983.9375,423.64,6042.0303,,[existing],2854.95,2854.95,
195,2022.08.01,02918c928f05e6135f5da5cea4d76675,26,5,33,Меленки,3,0,550.1475,313.635,1128.0588,[Видеоконтент],[existing],2.27872128E8,2.13020864E8,1.4851257E7
196,2022.08.01,7bf711d0c13bc95c8c1e9d4140f08101,19,12,33,Меленки,1,42,210.96251,154.595,2351.6482,"[Передача и хранение данных, Навигация, Программное обеспечение, Сайты знакомств]",[yandex],3.5532428E7,2.2577674E7,1.2954758E7
197,2022.08.01,a51181e275321c5f9939d984ab1c46fd,2,77,33,Меленки,2,37,546.9275,283.255,8117.9497,"[Навигация, Табак и алкоголь, Доставка еды и продуктов, Ремонт и обслуживание авто, Кафе и рестораны, Билеты, отели, путевки, Email-клиенты, Развлекательный контент, Автозапчасти,автотовары, Видеоигры и игровые сервисы, Передача и хранение данных, Музыка, Сайты знакомств, Поисковые системы]",[tiktok],6.9469816E7,5.2206092E7,1.7263724E7
198,2022.08.01,9adfc538dde119cf7ad6ca9959b030e8,6,12,33,Меленки,1,20,74.935005,51.100002,34128.832,"[Поисковые системы, Навигация, Денежные переводы, платежи, Email-клиенты, Хоккей, Билеты, отели, путевки, Туроператоры, Мобильная связь и интернет, Развлекательный контент, Видеоконтент, Голосовые звонки , Социальные сети]",[vkontakte],5.7864288E8,5.6448506E8,1.4157824E7
199,2022.07.01,bfffaf444cc2d99746e63b05ed2c1bd4,1,77,33,Меленки,1,35,110.9675,46.112503,1309.8914,[Маркетплейсы],[dns],1.24579888E8,8.52164E7,3.9363496E7
200,2022.08.01,bc6b3768785a24c98c1ee6f3db68af44,1,44,33,Меленки,2,40,40.617496,19.845,4232.472,"[Навигация, Развлекательный контент, Контент на тему путешествий, Новости и СМИ, Туроператоры, Билеты, отели, путевки, Активный отдых]",[existing],1.82390864E8,1.64379072E8,1.80118E7
201,2022.08.01,107b3a5dc1481234f400a4eb8a705c04,8,77,33,Меленки,2,37,44.799995,,,,,10456.95,10456.95,
202,2022.07.01,611a158b3f27d8dab181566e2ba5e898,1,35,33,Меленки,2,37,251.965,149.4675,5538.4146,"[Ювелирные украшения и аксессуары, Покупка техники и электроники, Одежда и обувь, Программное обеспечение]",[yandex],1.0733492E8,8.6276784E7,2.1058144E7
203,2022.07.01,08c4e6a9610b8a1076b8d527f8c54cd7,1,52,33,Меленки,1,36,1103.7426,599.795,59942.477,"[Развлекательный контент, Сайты знакомств, Технический трафик, Передача и хранение данных, Видеоигры и игровые сервисы, Навигация, Сайты для взрослых, Новости и СМИ, Видеоконтент, Email-клиенты, Покупка техники и электроники, Поисковые системы, Программное обеспечение]",[unknownudp],3.247712E8,1.34160296E8,1.90610896E8
204,2022.07.01,af8926e4f2897fcad7d85e0c936a6a71,9,52,33,Меленки,3,0,678.5975,388.22,5827.345,"[Передача и хранение данных, Навигация, Такси, Мобильная связь и интернет]",[nopayload],8.6120243E8,8.1139213E8,4.9810332E7
205,2022.07.01,9e878b0d2a6c3c924f8e997c9cb398b9,7,52,33,Меленки,1,43,261.38,85.9425,3286.3667,"[Покупка техники и электроники, Навигация, Сервис доставки]",[vkontakte],1.18677064E8,1.03206344E8,1.5470717E7
206,2022.07.01,0ec47238295798a76e11fb57fa9ddd70,1,64,33,Меленки,3,0,,,13.563867,,[dns],1695335.2,545296.5,1150041.9
207,2022.08.01,a36fa774ba77d83b482b0e5889ac0628,18,52,33,Меленки,3,37,12.6175,10.395,567.61115,[Афиша и билетные сервисы],,1.4910228E7,1.2868539E7,2041692.5
208,2022.08.01,5eb74314110abda4c63c526ed4215130,4,30,33,Меленки,1,38,160.89499,98.13999,9239.512,"[Навигация, Маркетплейсы]",[tiktok],3.54554624E9,3.43164646E9,1.13899736E8
209,2022.08.01,73566b79754c5ca5c4118618964758cf,7,52,33,Меленки,1,49,,,15.938676,,[dns],5553212.5,2448340.8,3104875.2
210,2022.08.01,fad129beb783d14c713e597c70f9f70d,6,62,33,Меленки,1,38,457.52002,255.535,10977.79,"[Маркетплейсы, Туроператоры, Email-клиенты, Поисковые системы, Развлекательный контент]",[vkontakte],6.5993712E7,4.4524188E7,2.1469526E7
211,2022.08.01,f7f14ebe3b764a15056f0c00dc0053f3,1,52,33,Меленки,2,28,186.515,54.075005,10818.72,"[Мессенджеры и чаты, Музыка, Передача и хранение данных, Книги, электронная литература, Навигация, Развлекательный контент, Мобильная связь и интернет, Медицинские товары, Email-клиенты, Маркетплейсы, Социальные сети, Одежда и обувь, Денежные переводы, платежи]",[ntp],1.83505114E9,1.71629696E9,1.1875416E8
212,2022.08.01,e6074c747178f48ad1ef522edc3600a9,6,66,33,Меленки,3,0,,,3.4822264,,[unknowntcp],470933.4,198918.3,272018.25
213,2022.08.01,b060655b3a90dbee3979a3888fb27f60,10,34,33,Меленки,1,32,147.595,90.195,1932.1477,"[Навигация, Покупка техники и электроники, Банки]",[megafon],2607940.8,1675122.8,932821.06
214,2022.08.01,18ba740597f53d69cda22bba38cab66e,1,52,33,Меленки,2,26,16.94,3.5175,4280.1016,[Контент на тему здоровья и косметики],[tiktok],1617976.5,1170598.8,447380.84
215,2022.08.01,ca4191ae2950cd9fd432f9e4bdce3901,3,37,33,Меленки,1,49,29.837502,3.3775003,,,,,,
216,2022.08.01,43fd1e8b0748b40a840b137f5d40f208,6,77,33,Меленки,3,0,,,17.201954,,[unknownudp],1269384.9,162443.4,1106944.6
217,2022.08.01,e6d7e0cb9b776b70cbdd9b1f7a39c847,10,52,33,Меленки,1,37,203.84,90.545,6452.1772,"[Активный отдых, Маркетплейсы, Продуктовые сети, Навигация, Билеты, отели, путевки]",[vkontakte],1.56555488E8,9.4933792E7,6.1621696E7
218,2022.08.01,28acd1ce52f5d1457136f220d65227b8,8,52,33,Меленки,3,0,33.250004,4.3400006,1265.329,,[existing],,,
219,2022.08.01,98c6de14c5456b95c572f2e5b8c1b84f,2,77,33,Меленки,3,0,3.6225,3.6049995,14.723587,,[dns],3098181.5,1194290.0,1903894.6
220,2022.08.01,e2e1353f4a21a9f4159999fa436c4541,4,40,33,Меленки,3,0,103.6175,36.365,99.64848,,[dns],,,
221,2022.08.01,22c9155cad2b3bbb9b3436c1de8f4115,19,52,33,Меленки,1,34,844.55005,459.4975,7274.5376,"[Видеоконтент, Активный отдых, Продуктовые сети, Навигация, Поисковые системы, Фильмы и сериалы, ТВ, Социальные сети, Покупка техники и электроники, Банки, Образование для детей, Новости и СМИ]",[httplivestreaming],8.0537933E9,7.8308214E9,2.2297216E8
222,2022.08.01,2bb38e6df97f850202269e90c74ef660,1,52,33,Меленки,1,33,706.93,378.3675,22111.402,"[Поисковые системы, Туроператоры, Одежда и обувь, Маркетплейсы, Фильмы и сериалы, ТВ, Билеты, отели, путевки, Технический трафик, Денежные переводы, платежи, Навигация, Сервис доставки, Доставка еды и продуктов, Новости и СМИ, Развлекательный контент, Покупка техники и электроники, Товары для дома и ремонта, Книги, электронная литература]",[existing],1.19162509E9,1.03271213E9,1.58912912E8
223,2022.07.01,88e723b278d7dac9bfe0eab92e907f5d,15,62,33,Меленки,1,35,3.3949997,3.3424997,23991.352,"[Email-клиенты, Навигация, Такси, Музыка, Видеоигры и игровые сервисы, Социальные сети, Сайты знакомств]",[vkontakte],5.9538464E7,3.3955316E7,2.5583152E7
224,2022.07.01,dace3567902e771d9b95099c0a8dada8,23,52,33,Меленки,1,33,255.9725,131.25,4094.4575,"[Передача и хранение данных, Мобильная связь и интернет, Email-клиенты, Фильмы и сериалы, ТВ]",[vkontakte],1.151764E8,1.042148E8,1.0961607E7
225,2022.08.01,d9d20c8ac2ff879cb9847d312c2a04b3,4,30,33,Меленки,2,36,1115.6074,599.8825,3619.0925,"[Одежда и обувь, Онлайн-образование, Ювелирные украшения и аксессуары, Образование для детей, Продуктовые сети, Покупка техники и электроники]",[existing],6.9455739E9,6.4280484E9,5.17525216E8
226,2022.08.01,16c014e41458c1fe30f577a07f01b7cb,1,58,33,Меленки,3,0,3.1675003,,13.039893,,[unknowntcp],285723.9,128361.45,157365.6
227,2022.08.01,8c2b723a21d16511b0a4bf20a345e757,11,77,33,Меленки,1,43,1493.835,1066.38,21947.611,"[Социальные сети, Услуги по дому и для дома (химчистки итд), Денежные переводы, платежи, Покупка авто, Технический трафик, Поисковые системы, Мобильная связь и интернет, Автозапчасти,автотовары, Продуктовые сети, Сайты знакомств, Ремонт и обслуживание авто, Голосовые звонки , Маркетплейсы, Новости и СМИ, Покупка техники и электроники, Контент на тему автомобилей, Топливо, Государственный информационный портал, Навигация]",[tiktok],1.23322808E10,1.00110868E10,2.32119373E9
228,2022.08.01,2a694bd41c76966653495ebdbaadd46f,18,52,33,Меленки,3,54,14.332504,,20.482178,,[yandex],8.0466224E7,6.813332E7,1.233291E7
229,2022.08.01,1bb42556f2845e29cc79f91c68249d56,9,77,33,Меленки,2,47,461.28247,253.52249,6343.937,"[Сайты знакомств, Передача и хранение данных, Email-клиенты, Аптеки и оптики]",[vkontakte],2.15373466E9,1.94614925E9,2.07585408E8
230,2022.08.01,4afc343718684c897fd693465a543ab3,6,62,33,Меленки,1,27,714.7525,355.0225,34448.766,"[Программное обеспечение, Банки, Мессенджеры и чаты, Фильмы и сериалы, ТВ, Голосовые звонки , Сайты для взрослых]",[existing],4.13262592E9,3.94845491E9,1.84171008E8
231,2022.08.01,9a1e56177178cb6728fa9ed3a74d7847,5,43,33,Меленки,1,28,1044.015,542.5525,21706.182,"[Маркетплейсы, Навигация, Социальные сети, Программное обеспечение, Контент на тему техники и электроники]",[tiktok],1.5630336E7,9772912.0,5857427.0
232,2022.07.01,4d5c8b08bc7c97a7d10014f10051dfe4,10,77,33,Меленки,2,36,172.14749,124.985,6424.0684,"[Мессенджеры и чаты, Маркетплейсы, Развлекательный контент]",[dns],1.97838048E8,1.86590208E8,1.1247843E7
233,2022.07.01,3ca46d7208cc9a53b98cb47db6dbf470,5,52,33,Меленки,3,0,703.6225,372.94247,,,,,,
234,2022.07.01,c2ef80f830dfb7797455cd3123f10c54,15,52,33,Меленки,1,45,116.62001,79.66,11064.163,"[Поисковые системы, Email-клиенты, Развлекательный контент, Государственный информационный портал, Контент на тему техники и электроники, Фильмы и сериалы, ТВ, Мобильная связь и интернет, Страхование , Топливо, Банки, Новости и СМИ]",[dns],3.3508286E7,2.2945106E7,1.0563185E7
235,2022.07.01,709c82c1c0f67c2118efe6a328661f48,2,37,33,Меленки,1,24,18.095001,12.390001,396.87335,[Передача и хранение данных],[icloud],1.8806934E7,1.560057E7,3206367.2
236,2022.08.01,ec482844120b3ee1c1811f9d3034b8e6,1,78,33,Меленки,2,37,636.79004,327.8625,40651.51,"[Доставка еды и продуктов, Мобильная связь и интернет, Контент на тему техники и электроники, Музыка, Мессенджеры и чаты, Спортивные товары, Фильмы и сериалы, ТВ, Покупка техники и электроники, Технический трафик, Ювелирные украшения и аксессуары, Денежные переводы, платежи, Маркетплейсы, Продуктовые сети, Одежда и обувь, Навигация, Книги, электронная литература, Аптеки и оптики, Кафе и рестораны]",[kinopoisk],4.2934676E7,3.8227316E7,4707361.0
237,2022.08.01,2fbdd4618404b247f5b761174ad555be,9,52,33,Меленки,1,44,376.7925,242.795,4477.1445,[Сайты знакомств],[existing],6.4350054E8,6.078039E8,3.5696676E7
238,2022.08.01,c249901c9f0bfb8a5bbbc176a68e3181,12,52,33,Меленки,1,41,443.8,308.52502,12330.838,"[Продуктовые сети, Банки, Развлекательный контент, Поисковые системы, Мобильная связь и интернет, Активный отдых, Технический трафик, Покупка техники и электроники, Государственный информационный портал, Фильмы и сериалы, ТВ, Видеоконтент, Навигация, Афиша и билетные сервисы]",[dns],1.25227544E8,8.0415816E7,4.4811736E7
239,2022.08.01,b731a08a1057c11ddf6a2e7e6df47e3a,2,-1,33,Меленки,2,30,195.16,4.2525,3.1530764,,[existing],591838.8,516707.1,75134.85
240,2022.08.01,e9e255ef992a92fbf69a8dfea884eb0b,13,52,33,Меленки,1,28,15.137501,14.735001,11549.161,"[Маркетплейсы, Голосовые звонки , Развлекательный контент]",[existing],5.4634496E8,5.06841184E8,3.9503764E7
241,2022.08.01,bb6684b8b4580c85e1bcf28de5e47f56,7,52,33,Меленки,1,28,6.020001,4.795,26007.844,"[Email-клиенты, Видеоконтент, Новости и СМИ, Фильмы и сериалы, ТВ, Такси, Покупка техники и электроники]",[okko],3.1698212E7,2.2294868E7,9403346.0
242,2022.08.01,da8471eee011b314321c485732995e89,1,57,33,Меленки,1,35,56.28,52.85,5262.9434,"[Мобильная связь и интернет, Навигация, Технический трафик]",[androidupdates],7.6977562E8,6.3730374E8,1.32471832E8
243,2022.08.01,ff62e1db428989b9134b43eca7f15b93,8,34,33,Меленки,1,45,13.194999,5.6524997,7929.356,"[Развлекательный контент, Автозапчасти,автотовары, Новости и СМИ, Мессенджеры и чаты, Государственный информационный портал]",[dns],1.02822342E9,9.1565402E8,1.12569392E8
244,2022.08.01,e6988f736e03ba263c5b9876f31ea525,29,77,33,Меленки,3,0,16.24,7.35,31.539991,,[whatsapp],2373280.2,1686024.9,687258.6
245,2022.08.01,c3c3255638ff20aa867341f4587c33dd,4,52,33,Меленки,1,37,136.4475,63.612503,5484.7783,"[Сайты для взрослых, Технический трафик, Контент на тему техники и электроники, Мобильная связь и интернет, Программное обеспечение, Видеоигры и игровые сервисы, Покупка техники и электроники, Развлекательный контент, Навигация, Автозапчасти,автотовары, Поисковые системы, Новости и СМИ, Фильмы и сериалы, ТВ, Топливо, Туроператоры, Доставка еды и продуктов, Общественный транспорт, Сайты знакомств, Маркетплейсы, Банки]",[adult],1.37653344E8,1.164434E8,2.1209952E7
246,2022.08.01,3e19b092cf67cbeed65024fbf8d8fa3d,11,66,33,Меленки,3,33,1063.405,575.365,6693.0015,"[Покупка авто, Авиакомпании, Музыка, Книги, электронная литература, Навигация, Покупка техники и электроники, Передача и хранение данных, Голосовые звонки , Гороскопы]",[yandex],1.6985706E7,9927616.0,7058092.5
247,2022.08.01,149a553926a5eb26c75706185ce08bf6,8,77,33,Меленки,3,0,9.9574995,6.7024994,23931.293,"[Мобильная связь и интернет, Услуги по дому и для дома (химчистки итд), Email-клиенты, Голосовые звонки , Фильмы и сериалы, ТВ, Поисковые системы, Продуктовые сети, Развлекательный контент, Аудиокниги, радио и подкасты, Покупка техники и электроники]",[httplivestreaming],9214216.0,7084610.5,2129609.0
248,2022.08.01,431c8e7f68d925e1135713e221469789,12,77,33,Меленки,1,41,248.325,138.19751,15762.23,"[Туроператоры, Новости и СМИ, Развлекательный контент, Мессенджеры и чаты]",[dns],3.3618256E8,3.0317248E8,3.3010092E7
249,2022.08.01,a79b9f09237461b1458a0b649910ee89,6,52,33,Меленки,1,38,275.9925,161.19249,16823.217,"[Программное обеспечение, Фильмы и сериалы, ТВ, Денежные переводы, платежи, Маркетплейсы]",[megafon],8.7055776E8,7.6579558E8,1.0476224E8
250,2022.08.01,53739fef9f5e8260b275428adf032aa9,1,43,33,Меленки,1,42,106.189995,25.06,2329.305,"[Мессенджеры и чаты, Сайты знакомств]",[dns],1.7067558E7,1.2669875E7,4397686.5
251,2022.07.01,6ea906c16d8e035c67ecb30feef28a7c,20,5,33,Меленки,1,38,647.08,556.9375,10459.377,"[Фильмы и сериалы, ТВ, Навигация, Покупка техники и электроники, Мобильная связь и интернет, Музыка, Видеоигры и игровые сервисы, Аудиокниги, радио и подкасты, Технический трафик, Поиск работы, Туроператоры, Передача и хранение данных, Доставка еды и продуктов, Поисковые системы, Книги, электронная литература, Мессенджеры и чаты, Денежные переводы, платежи, Государственный информационный портал]",[youtube],7.8575706E8,7.6422592E8,2.1531164E7
252,2022.07.01,a558e0e23dbd2d524ae677255b624b57,8,61,33,Меленки,2,25,64.049995,29.767498,30685.148,"[Передача и хранение данных, Навигация, Доставка еды и продуктов, Видеоигры и игровые сервисы, Кафе и рестораны, Цветы, подарки и праздники, Мессенджеры и чаты, Email-клиенты, Денежные переводы, платежи, Фильмы и сериалы, ТВ]",[unknowntcp],6.4902118E9,6.2966733E9,1.93538528E8
253,2022.07.01,c2180b4c1f31b6044e6551966f355dbd,8,36,33,Меленки,2,40,179.69,72.52,4761.1655,"[Технический трафик, Email-клиенты, Государственный информационный портал, Гороскопы, Программное обеспечение, Маркетплейсы, Видеоконтент]",[dns],3.2557514E7,2.603539E7,6522128.5
254,2022.07.01,448beb6b2b1f17d9fc3809cd58da7f3c,9,31,33,Меленки,1,43,654.51746,517.79,11410.601,"[Страхование , Навигация, Сайты знакомств, Видеоигры и игровые сервисы, Маркетплейсы, Видеоконтент, Email-клиенты]",[youtube],3.84304928E8,3.37839104E8,4.6465832E7
255,2022.07.01,d9ca9aea6fcd81637562839db09f1b69,1,77,33,Меленки,1,27,54.145,30.94,1376.7335,[Мобильная связь и интернет],,1.34051625E10,1.30063165E10,3.9884512E8
256,2022.07.01,0f3e6669f945a3a4e23e28e610a064a1,15,52,33,Меленки,3,48,41.387497,19.634998,2929.0386,,[vkontakte],9631924.0,8161683.5,1470243.6
257,2022.08.01,4385de3b64d78afe7f93b6a9ef126a88,14,77,33,Меленки,1,36,24.114996,12.932498,81.06533,,[yandex],7.4200128E8,6.2025286E8,1.21748384E8
258,2022.08.01,be3f8f2a2b622f0ddf138b17d6933f75,1,63,33,Меленки,1,43,866.58246,541.67755,10578.713,"[Голосовые звонки , Навигация, Социальные сети, Поисковые системы, Денежные переводы, платежи, Видеоконтент]",[tiktok],1.14024858E9,1.07729101E9,6.2957544E7
259,2022.08.01,c85a943fb42b66b0bb296c6c02c2bff7,5,52,33,Меленки,3,0,,,,,[dns],4270922.0,1944387.9,2326537.5
260,2022.08.01,c40517c398b1ce66ae530c5fec903b88,18,36,33,Меленки,3,0,83.02,55.7725,1222.5928,,[unknowntcp],2000800.2,1456331.1,544472.25
261,2022.08.01,2248d281f547f8efd26a7c4713b90662,11,76,33,Меленки,2,34,,,2647.2952,"[Видеоконтент, Контент на тему автомобилей, Сайты знакомств, Маркетплейсы, Активный отдых, Продуктовые сети, Новости и СМИ, Мобильная связь и интернет, Одежда и обувь, Навигация, Покупка техники и электроники]",[existing],6.35446E7,4.46078E7,1.8936804E7
262,2022.08.01,67cd4c709b7a3a8a2e2b1547e8d96bf5,9,77,33,Меленки,1,32,95.497505,78.715004,9600.089,"[Кредиты и займы, Такси, Ремонт и обслуживание авто, Банки, Музыка, Передача и хранение данных, Навигация, Сайты знакомств, Развлекательный контент, Мобильная связь и интернет, Поисковые системы, Мессенджеры и чаты, Автозапчасти,автотовары, Билеты, отели, путевки, Программное обеспечение, Афиша и билетные сервисы, Фильмы и сериалы, ТВ, Email-клиенты, Государственный информационный портал]",[premier],1.98535557E10,1.95608556E10,2.92699072E8
263,2022.08.01,c193f5e5b1ea7706d4e3fba8e87ac1fb,7,77,33,Меленки,2,58,495.58252,239.925,,"[Страхование , Товары для дома и ремонта, Услуги по дому и для дома (химчистки итд), Продуктовые сети]",,1.5880003E7,1.4600885E7,1279120.5
264,2022.08.01,49e4e026a5ddb03a2486eac31e7859ea,8,77,33,Меленки,3,0,,,6.1882315,,[unknowntcp],991033.06,324004.8,667031.4
265,2022.08.01,47d42f902a8adc2c325ce17a1edb0cf5,1,77,33,Меленки,1,33,617.785,302.4,17870.455,"[Кафе и рестораны, Мобильная связь и интернет, Поиск работы, Фильмы и сериалы, ТВ, Банки, Общественный транспорт, Скидки, купоны, распродажи, Афиша и билетные сервисы, Мессенджеры и чаты, Поисковые системы, Онлайн-образование, Навигация]",[dns],1.04041318E10,9.9289252E9,4.75206624E8
266,2022.07.01,7b7c2c3a98a3a7e2ae82fa29c527ff08,1,36,33,Меленки,3,54,103.0925,33.9325,713.9282,,[rutube],,,
267,2022.07.01,61e6a876a4b947924c6277d9f563e8ea,9,52,33,Меленки,1,38,275.94,170.205,14332.807,"[Email-клиенты, Контент на тему путешествий, Маркетплейсы, Билеты, отели, путевки, Навигация, Покупка техники и электроники, Социальные сети]",[vkontakte],7.5447136E7,6.5817696E7,9629444.0
268,2022.07.01,d86ec7ec78fb0395e65e2e4352e5243c,2,34,33,Меленки,1,24,763.385,430.97247,13551.123,"[Передача и хранение данных, Топливо, Афиша и билетные сервисы, Такси, Мессенджеры и чаты, Сайты знакомств, Социальные сети, Музыка, Фильмы и сериалы, ТВ, Поиск работы, Навигация, Поисковые системы]",[vkontakte],7.3540168E9,7.1688504E9,1.85166512E8
269,2022.07.01,b583db43903ccb4e7641f195f9ac60fb,1,52,33,Меленки,1,46,218.855,129.4125,1501.2406,[Маркетплейсы],[kinopoisk],5.32990496E8,5.10690304E8,2.23002E7
